[2025-12-21 21:01:21,042::train::INFO] Namespace(config='configs/tuning_c003.yml', device='cuda', logdir='./logs_diffusion', tag='', train_report_iter=200)
[2025-12-21 21:01:21,042::train::INFO] {'data': {'name': 'pl', 'path': './data/crossdocked_v1.1_rmsd1.0_pocket10', 'split': './data/crossdocked_pocket10_pose_split.pt', 'transform': {'ligand_atom_mode': 'add_aromatic', 'random_rot': False}}, 'model': {'model_mean_type': 'C0', 'beta_schedule': 'sigmoid', 'beta_start': 1e-07, 'beta_end': 0.002, 'v_beta_schedule': 'cosine', 'v_beta_s': 0.01, 'num_diffusion_timesteps': 1000, 'loss_v_weight': 100.0, 'sample_time_method': 'symmetric', 'time_emb_dim': 0, 'time_emb_mode': 'simple', 'center_pos_mode': 'protein', 'node_indicator': True, 'model_type': 'uni_o2', 'num_blocks': 1, 'num_layers': 9, 'hidden_dim': 128, 'n_heads': 16, 'edge_feat_dim': 4, 'num_r_gaussian': 20, 'knn': 32, 'num_node_types': 8, 'act_fn': 'relu', 'norm': True, 'cutoff_mode': 'knn', 'ew_net_type': 'global', 'num_x2h': 1, 'num_h2x': 1, 'r_max': 10.0, 'x2h_out_fc': False, 'sync_twoup': False, 'compactness_weight': 0.003, 'spp_weight': 0.0}, 'train': {'seed': 2021, 'batch_size': 4, 'num_workers': 4, 'n_acc_batch': 1, 'max_iters': 100000, 'val_freq': 2000, 'pos_noise_std': 0.1, 'max_grad_norm': 8.0, 'bond_loss_weight': 1.0, 'optimizer': {'type': 'adam', 'lr': 0.001, 'weight_decay': 0, 'beta1': 0.95, 'beta2': 0.999}, 'scheduler': {'type': 'plateau', 'factor': 0.6, 'patience': 10, 'min_lr': 1e-06}}}
[2025-12-21 21:01:21,211::train::INFO] Loading dataset...
[2025-12-22 02:22:00,350::train::INFO] [Train] Iter 58600 | Loss 0.531950 | Loss pos 0.451410 | Loss v 0.000642 | Compact 5.440854 | SPP 0.000000 | Energy 1.341763 | Grad 0.7436 | LR 0.001000
[2025-12-22 02:22:31,290::train::INFO] [Train] Iter 58800 | Loss 0.412649 | Loss pos 0.311814 | Loss v 0.000659 | Compact 11.629781 | SPP 0.000000 | Energy 1.028328 | Grad 0.6078 | LR 0.001000
[2025-12-22 02:23:02,161::train::INFO] [Train] Iter 59000 | Loss 0.800711 | Loss pos 0.758797 | Loss v 0.000265 | Compact 5.142886 | SPP 0.000000 | Energy 0.709244 | Grad 0.5066 | LR 0.001000
[2025-12-22 02:23:32,735::train::INFO] [Train] Iter 59200 | Loss 0.412721 | Loss pos 0.332627 | Loss v 0.000404 | Compact 13.227242 | SPP 0.000000 | Energy 0.714035 | Grad 0.5160 | LR 0.001000
[2025-12-22 02:24:02,995::train::INFO] [Train] Iter 59400 | Loss 0.835619 | Loss pos 0.762109 | Loss v 0.000640 | Compact 3.174997 | SPP 0.000000 | Energy 0.762101 | Grad 0.5903 | LR 0.001000
[2025-12-22 02:24:33,547::train::INFO] [Train] Iter 59600 | Loss 0.793121 | Loss pos 0.723870 | Loss v 0.000301 | Compact 13.063350 | SPP 0.000000 | Energy 1.621542 | Grad 0.4084 | LR 0.001000
[2025-12-22 02:25:04,150::train::INFO] [Train] Iter 59800 | Loss 0.988295 | Loss pos 0.884742 | Loss v 0.000806 | Compact 7.652521 | SPP 0.000000 | Energy 0.885825 | Grad 0.9979 | LR 0.001000
[2025-12-22 02:25:35,168::train::INFO] [Train] Iter 60000 | Loss 0.696749 | Loss pos 0.622934 | Loss v 0.000609 | Compact 4.308199 | SPP 0.000000 | Energy 1.158442 | Grad 0.4601 | LR 0.001000
[2025-12-22 02:31:27,756::train::INFO] [Validate] Iter 60000 | Loss 0.818654 | Loss pos 0.734205 | Loss v 0.601962 e-3 | Avg atom auroc 0.937661 | Compact 8.084404 | SPP 0.000000
[2025-12-22 02:31:27,769::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 02:31:59,063::train::INFO] [Train] Iter 60200 | Loss 0.497229 | Loss pos 0.447059 | Loss v 0.000085 | Compact 13.898118 | SPP 0.000000 | Energy 0.898384 | Grad 0.2553 | LR 0.001000
[2025-12-22 02:32:30,168::train::INFO] [Train] Iter 60400 | Loss 0.619323 | Loss pos 0.537278 | Loss v 0.000549 | Compact 9.037188 | SPP 0.000000 | Energy 1.378388 | Grad 0.2737 | LR 0.001000
[2025-12-22 02:33:01,327::train::INFO] [Train] Iter 60600 | Loss 1.140010 | Loss pos 1.042394 | Loss v 0.000778 | Compact 6.591700 | SPP 0.000000 | Energy 0.935270 | Grad 1.2318 | LR 0.001000
[2025-12-22 02:33:32,236::train::INFO] [Train] Iter 60800 | Loss 0.872312 | Loss pos 0.842448 | Loss v 0.000142 | Compact 5.208590 | SPP 0.000000 | Energy 0.928801 | Grad 1.0064 | LR 0.001000
[2025-12-22 02:34:02,929::train::INFO] [Train] Iter 61000 | Loss 0.872561 | Loss pos 0.807699 | Loss v 0.000436 | Compact 7.078162 | SPP 0.000000 | Energy 0.767303 | Grad 0.6205 | LR 0.001000
[2025-12-22 02:34:34,213::train::INFO] [Train] Iter 61200 | Loss 0.417257 | Loss pos 0.294079 | Loss v 0.001033 | Compact 6.613415 | SPP 0.000000 | Energy 1.033116 | Grad 0.3665 | LR 0.001000
[2025-12-22 02:35:04,726::train::INFO] [Train] Iter 61400 | Loss 0.905113 | Loss pos 0.807607 | Loss v 0.000771 | Compact 6.814283 | SPP 0.000000 | Energy 0.893236 | Grad 0.4115 | LR 0.001000
[2025-12-22 02:35:35,329::train::INFO] [Train] Iter 61600 | Loss 0.516544 | Loss pos 0.452153 | Loss v 0.000398 | Compact 8.193271 | SPP 0.000000 | Energy 0.772268 | Grad 0.2740 | LR 0.001000
[2025-12-22 02:36:06,212::train::INFO] [Train] Iter 61800 | Loss 1.080095 | Loss pos 1.011975 | Loss v 0.000559 | Compact 4.088931 | SPP 0.000000 | Energy 0.904573 | Grad 0.4081 | LR 0.001000
[2025-12-22 02:36:37,666::train::INFO] [Train] Iter 62000 | Loss 0.875650 | Loss pos 0.830133 | Loss v 0.000181 | Compact 9.123193 | SPP 0.000000 | Energy 1.089233 | Grad 0.3826 | LR 0.001000
[2025-12-22 02:42:32,600::train::INFO] [Validate] Iter 62000 | Loss 0.798349 | Loss pos 0.716592 | Loss v 0.573919 e-3 | Avg atom auroc 0.938895 | Compact 8.121719 | SPP 0.000000
[2025-12-22 02:42:32,616::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 02:43:03,639::train::INFO] [Train] Iter 62200 | Loss 0.952102 | Loss pos 0.899242 | Loss v 0.000378 | Compact 5.019009 | SPP 0.000000 | Energy 0.817822 | Grad 0.2785 | LR 0.001000
[2025-12-22 02:43:34,839::train::INFO] [Train] Iter 62400 | Loss 1.151564 | Loss pos 1.078293 | Loss v 0.000546 | Compact 6.214808 | SPP 0.000000 | Energy 0.713848 | Grad 0.7866 | LR 0.001000
[2025-12-22 02:44:06,134::train::INFO] [Train] Iter 62600 | Loss 1.174863 | Loss pos 1.070516 | Loss v 0.000675 | Compact 12.276313 | SPP 0.000000 | Energy 1.002162 | Grad 0.4380 | LR 0.001000
[2025-12-22 02:44:37,243::train::INFO] [Train] Iter 62800 | Loss 0.896971 | Loss pos 0.826073 | Loss v 0.000481 | Compact 7.610910 | SPP 0.000000 | Energy 0.864189 | Grad 0.3569 | LR 0.001000
[2025-12-22 02:45:08,101::train::INFO] [Train] Iter 63000 | Loss 0.607977 | Loss pos 0.477403 | Loss v 0.001177 | Compact 4.291953 | SPP 0.000000 | Energy 0.796831 | Grad 0.5352 | LR 0.001000
[2025-12-22 02:45:39,120::train::INFO] [Train] Iter 63200 | Loss 1.009476 | Loss pos 0.921196 | Loss v 0.000630 | Compact 8.413481 | SPP 0.000000 | Energy 0.930377 | Grad 0.3964 | LR 0.001000
[2025-12-22 02:46:09,227::train::INFO] [Train] Iter 63400 | Loss 1.087170 | Loss pos 0.967426 | Loss v 0.000979 | Compact 7.282949 | SPP 0.000000 | Energy 0.757135 | Grad 0.8839 | LR 0.001000
[2025-12-22 02:46:39,833::train::INFO] [Train] Iter 63600 | Loss 0.805277 | Loss pos 0.696471 | Loss v 0.000884 | Compact 6.787199 | SPP 0.000000 | Energy 0.594306 | Grad 0.5510 | LR 0.001000
[2025-12-22 02:47:09,805::train::INFO] [Train] Iter 63800 | Loss 1.229989 | Loss pos 1.149218 | Loss v 0.000627 | Compact 6.032678 | SPP 0.000000 | Energy 0.776873 | Grad 0.5753 | LR 0.001000
[2025-12-22 02:47:41,383::train::INFO] [Train] Iter 64000 | Loss 0.510756 | Loss pos 0.451520 | Loss v 0.000218 | Compact 12.486939 | SPP 0.000000 | Energy 0.836468 | Grad 0.1513 | LR 0.001000
[2025-12-22 02:53:33,118::train::INFO] [Validate] Iter 64000 | Loss 0.795813 | Loss pos 0.713656 | Loss v 0.578906 e-3 | Avg atom auroc 0.940013 | Compact 8.088902 | SPP 0.000000
[2025-12-22 02:53:33,131::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 02:54:04,368::train::INFO] [Train] Iter 64200 | Loss 1.222004 | Loss pos 1.139110 | Loss v 0.000691 | Compact 4.589268 | SPP 0.000000 | Energy 0.786777 | Grad 0.3214 | LR 0.001000
[2025-12-22 02:54:35,344::train::INFO] [Train] Iter 64400 | Loss 0.879378 | Loss pos 0.795301 | Loss v 0.000681 | Compact 5.312453 | SPP 0.000000 | Energy 0.902474 | Grad 0.3469 | LR 0.001000
[2025-12-22 02:55:06,012::train::INFO] [Train] Iter 64600 | Loss 0.589711 | Loss pos 0.437571 | Loss v 0.001057 | Compact 15.494442 | SPP 0.000000 | Energy 0.979452 | Grad 0.2082 | LR 0.001000
[2025-12-22 02:55:36,651::train::INFO] [Train] Iter 64800 | Loss 0.729273 | Loss pos 0.647057 | Loss v 0.000626 | Compact 6.535555 | SPP 0.000000 | Energy 1.389868 | Grad 1.0102 | LR 0.001000
[2025-12-22 02:56:07,726::train::INFO] [Train] Iter 65000 | Loss 0.121512 | Loss pos 0.077944 | Loss v 0.000126 | Compact 10.323432 | SPP 0.000000 | Energy 0.819343 | Grad 0.1977 | LR 0.001000
[2025-12-22 02:56:38,770::train::INFO] [Train] Iter 65200 | Loss 0.518638 | Loss pos 0.421974 | Loss v 0.000756 | Compact 7.014332 | SPP 0.000000 | Energy 0.968228 | Grad 0.4808 | LR 0.001000
[2025-12-22 02:57:10,068::train::INFO] [Train] Iter 65400 | Loss 0.241290 | Loss pos 0.163626 | Loss v 0.000318 | Compact 15.281055 | SPP 0.000000 | Energy 1.239436 | Grad 0.1810 | LR 0.001000
[2025-12-22 02:57:40,833::train::INFO] [Train] Iter 65600 | Loss 0.332865 | Loss pos 0.236326 | Loss v 0.000717 | Compact 8.294613 | SPP 0.000000 | Energy 0.769709 | Grad 0.3711 | LR 0.001000
[2025-12-22 02:58:11,994::train::INFO] [Train] Iter 65800 | Loss 0.649685 | Loss pos 0.555888 | Loss v 0.000589 | Compact 11.639198 | SPP 0.000000 | Energy 0.859576 | Grad 0.5094 | LR 0.001000
[2025-12-22 02:58:43,320::train::INFO] [Train] Iter 66000 | Loss 0.294431 | Loss pos 0.232968 | Loss v 0.000342 | Compact 9.077204 | SPP 0.000000 | Energy 0.807174 | Grad 0.2449 | LR 0.001000
[2025-12-22 03:04:35,943::train::INFO] [Validate] Iter 66000 | Loss 0.792819 | Loss pos 0.709388 | Loss v 0.593349 e-3 | Avg atom auroc 0.942885 | Compact 8.032289 | SPP 0.000000
[2025-12-22 03:04:35,955::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 03:05:06,807::train::INFO] [Train] Iter 66200 | Loss 0.381940 | Loss pos 0.293868 | Loss v 0.000638 | Compact 8.080753 | SPP 0.000000 | Energy 0.893689 | Grad 0.2261 | LR 0.001000
[2025-12-22 03:05:37,442::train::INFO] [Train] Iter 66400 | Loss 0.620844 | Loss pos 0.489829 | Loss v 0.000940 | Compact 12.353601 | SPP 0.000000 | Energy 0.897750 | Grad 0.3587 | LR 0.001000
[2025-12-22 03:06:08,274::train::INFO] [Train] Iter 66600 | Loss 0.881534 | Loss pos 0.810542 | Loss v 0.000525 | Compact 6.168407 | SPP 0.000000 | Energy 0.826512 | Grad 0.2053 | LR 0.001000
[2025-12-22 03:06:39,259::train::INFO] [Train] Iter 66800 | Loss 0.435453 | Loss pos 0.331962 | Loss v 0.000743 | Compact 9.746025 | SPP 0.000000 | Energy 0.945889 | Grad 0.6276 | LR 0.001000
[2025-12-22 03:07:10,390::train::INFO] [Train] Iter 67000 | Loss 1.441103 | Loss pos 1.319692 | Loss v 0.001138 | Compact 2.527472 | SPP 0.000000 | Energy 0.872969 | Grad 0.4237 | LR 0.001000
[2025-12-22 03:07:40,867::train::INFO] [Train] Iter 67200 | Loss 0.419989 | Loss pos 0.316154 | Loss v 0.000770 | Compact 8.936966 | SPP 0.000000 | Energy 1.461661 | Grad 0.4057 | LR 0.001000
[2025-12-22 03:08:11,974::train::INFO] [Train] Iter 67400 | Loss 0.964502 | Loss pos 0.882676 | Loss v 0.000655 | Compact 5.443373 | SPP 0.000000 | Energy 0.782645 | Grad 0.5872 | LR 0.001000
[2025-12-22 03:08:43,096::train::INFO] [Train] Iter 67600 | Loss 0.871037 | Loss pos 0.810091 | Loss v 0.000419 | Compact 6.345554 | SPP 0.000000 | Energy 0.957585 | Grad 0.4997 | LR 0.001000
[2025-12-22 03:09:13,248::train::INFO] [Train] Iter 67800 | Loss 0.941350 | Loss pos 0.887500 | Loss v 0.000260 | Compact 9.299671 | SPP 0.000000 | Energy 0.983433 | Grad 0.4826 | LR 0.001000
[2025-12-22 03:09:44,039::train::INFO] [Train] Iter 68000 | Loss 0.713252 | Loss pos 0.647878 | Loss v 0.000537 | Compact 3.883847 | SPP 0.000000 | Energy 1.386272 | Grad 0.3603 | LR 0.001000
[2025-12-22 03:15:36,639::train::INFO] [Validate] Iter 68000 | Loss 0.812920 | Loss pos 0.729817 | Loss v 0.585837 e-3 | Avg atom auroc 0.940333 | Compact 8.173170 | SPP 0.000000
[2025-12-22 03:15:36,651::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 03:16:07,952::train::INFO] [Train] Iter 68200 | Loss 1.636401 | Loss pos 1.535922 | Loss v 0.000865 | Compact 4.671264 | SPP 0.000000 | Energy 0.606693 | Grad 0.6863 | LR 0.001000
[2025-12-22 03:16:38,979::train::INFO] [Train] Iter 68400 | Loss 1.096237 | Loss pos 1.036663 | Loss v 0.000452 | Compact 4.775029 | SPP 0.000000 | Energy 1.318262 | Grad 0.4205 | LR 0.001000
[2025-12-22 03:17:10,150::train::INFO] [Train] Iter 68600 | Loss 0.587751 | Loss pos 0.519569 | Loss v 0.000324 | Compact 11.917105 | SPP 0.000000 | Energy 1.572356 | Grad 0.1906 | LR 0.001000
[2025-12-22 03:17:40,861::train::INFO] [Train] Iter 68800 | Loss 0.703238 | Loss pos 0.620281 | Loss v 0.000666 | Compact 5.467488 | SPP 0.000000 | Energy 0.735981 | Grad 0.5684 | LR 0.001000
[2025-12-22 03:18:11,711::train::INFO] [Train] Iter 69000 | Loss 0.721686 | Loss pos 0.644898 | Loss v 0.000624 | Compact 4.800503 | SPP 0.000000 | Energy 0.837130 | Grad 0.5647 | LR 0.001000
[2025-12-22 03:18:43,157::train::INFO] [Train] Iter 69200 | Loss 0.330070 | Loss pos 0.224341 | Loss v 0.000673 | Compact 12.814337 | SPP 0.000000 | Energy 1.133559 | Grad 0.2877 | LR 0.001000
[2025-12-22 03:19:14,465::train::INFO] [Train] Iter 69400 | Loss 0.565883 | Loss pos 0.495981 | Loss v 0.000444 | Compact 8.490232 | SPP 0.000000 | Energy 0.989641 | Grad 0.5012 | LR 0.001000
[2025-12-22 03:19:45,842::train::INFO] [Train] Iter 69600 | Loss 1.763290 | Loss pos 1.680069 | Loss v 0.000770 | Compact 2.083686 | SPP 0.000000 | Energy 1.239494 | Grad 0.5581 | LR 0.001000
[2025-12-22 03:20:17,090::train::INFO] [Train] Iter 69800 | Loss 1.452717 | Loss pos 1.276066 | Loss v 0.001569 | Compact 6.579729 | SPP 0.000000 | Energy 1.219800 | Grad 0.5910 | LR 0.001000
[2025-12-22 03:20:48,495::train::INFO] [Train] Iter 70000 | Loss 0.311620 | Loss pos 0.238075 | Loss v 0.000419 | Compact 10.550703 | SPP 0.000000 | Energy 0.653757 | Grad 0.4139 | LR 0.001000
[2025-12-22 03:26:49,328::train::INFO] [Validate] Iter 70000 | Loss 0.799784 | Loss pos 0.718418 | Loss v 0.571091 e-3 | Avg atom auroc 0.945063 | Compact 8.085840 | SPP 0.000000
[2025-12-22 03:26:49,344::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 03:27:20,057::train::INFO] [Train] Iter 70200 | Loss 0.620423 | Loss pos 0.574750 | Loss v 0.000150 | Compact 10.231695 | SPP 0.000000 | Energy 0.671063 | Grad 1.0035 | LR 0.001000
[2025-12-22 03:27:50,744::train::INFO] [Train] Iter 70400 | Loss 0.542547 | Loss pos 0.435715 | Loss v 0.000831 | Compact 7.924016 | SPP 0.000000 | Energy 1.206346 | Grad 0.1522 | LR 0.001000
[2025-12-22 03:28:21,463::train::INFO] [Train] Iter 70600 | Loss 0.930657 | Loss pos 0.803920 | Loss v 0.001050 | Compact 7.238257 | SPP 0.000000 | Energy 1.059806 | Grad 0.5376 | LR 0.001000
[2025-12-22 03:28:52,391::train::INFO] [Train] Iter 70800 | Loss 1.146330 | Loss pos 1.092133 | Loss v 0.000431 | Compact 3.698221 | SPP 0.000000 | Energy 1.412582 | Grad 0.7271 | LR 0.001000
[2025-12-22 03:29:23,375::train::INFO] [Train] Iter 71000 | Loss 0.326165 | Loss pos 0.259786 | Loss v 0.000484 | Compact 5.992300 | SPP 0.000000 | Energy 0.667028 | Grad 0.3774 | LR 0.001000
[2025-12-22 03:29:54,258::train::INFO] [Train] Iter 71200 | Loss 0.657373 | Loss pos 0.617036 | Loss v 0.000201 | Compact 6.734312 | SPP 0.000000 | Energy 1.596482 | Grad 0.8875 | LR 0.001000
[2025-12-22 03:30:25,123::train::INFO] [Train] Iter 71400 | Loss 0.974299 | Loss pos 0.871688 | Loss v 0.000917 | Compact 3.629394 | SPP 0.000000 | Energy 0.839113 | Grad 1.0056 | LR 0.001000
[2025-12-22 03:30:56,195::train::INFO] [Train] Iter 71600 | Loss 0.620499 | Loss pos 0.538185 | Loss v 0.000499 | Compact 10.810741 | SPP 0.000000 | Energy 0.988019 | Grad 0.2169 | LR 0.001000
[2025-12-22 03:31:26,870::train::INFO] [Train] Iter 71800 | Loss 0.403849 | Loss pos 0.323973 | Loss v 0.000658 | Compact 4.694878 | SPP 0.000000 | Energy 0.755986 | Grad 0.6573 | LR 0.001000
[2025-12-22 03:31:57,813::train::INFO] [Train] Iter 72000 | Loss 0.850952 | Loss pos 0.765305 | Loss v 0.000645 | Compact 7.055816 | SPP 0.000000 | Energy 0.866824 | Grad 0.3695 | LR 0.001000
[2025-12-22 03:37:49,560::train::INFO] [Validate] Iter 72000 | Loss 0.792049 | Loss pos 0.710752 | Loss v 0.573946 e-3 | Avg atom auroc 0.940515 | Compact 7.967609 | SPP 0.000000
[2025-12-22 03:37:49,572::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 03:38:19,377::train::INFO] [Train] Iter 72200 | Loss 1.205615 | Loss pos 1.045247 | Loss v 0.001462 | Compact 4.711382 | SPP 0.000000 | Energy 0.757505 | Grad 1.2108 | LR 0.001000
[2025-12-22 03:38:49,869::train::INFO] [Train] Iter 72400 | Loss 0.729860 | Loss pos 0.613264 | Loss v 0.000904 | Compact 8.742739 | SPP 0.000000 | Energy 0.909874 | Grad 0.4356 | LR 0.001000
[2025-12-22 03:39:20,773::train::INFO] [Train] Iter 72600 | Loss 1.247858 | Loss pos 1.146778 | Loss v 0.000781 | Compact 7.662028 | SPP 0.000000 | Energy 1.601324 | Grad 0.4659 | LR 0.001000
[2025-12-22 03:39:51,261::train::INFO] [Train] Iter 72800 | Loss 0.223313 | Loss pos 0.156127 | Loss v 0.000360 | Compact 10.411445 | SPP 0.000000 | Energy 0.887460 | Grad 0.2685 | LR 0.001000
[2025-12-22 03:40:21,775::train::INFO] [Train] Iter 73000 | Loss 0.927789 | Loss pos 0.848262 | Loss v 0.000547 | Compact 8.282448 | SPP 0.000000 | Energy 1.079841 | Grad 0.9409 | LR 0.001000
[2025-12-22 03:40:52,295::train::INFO] [Train] Iter 73200 | Loss 0.665154 | Loss pos 0.548445 | Loss v 0.000877 | Compact 9.659973 | SPP 0.000000 | Energy 0.851470 | Grad 0.6256 | LR 0.001000
[2025-12-22 03:41:22,475::train::INFO] [Train] Iter 73400 | Loss 0.817060 | Loss pos 0.721735 | Loss v 0.000696 | Compact 8.560566 | SPP 0.000000 | Energy 0.720862 | Grad 0.3029 | LR 0.001000
[2025-12-22 03:41:53,359::train::INFO] [Train] Iter 73600 | Loss 0.910972 | Loss pos 0.825963 | Loss v 0.000693 | Compact 5.252169 | SPP 0.000000 | Energy 1.421277 | Grad 0.7232 | LR 0.001000
[2025-12-22 03:42:24,106::train::INFO] [Train] Iter 73800 | Loss 0.181742 | Loss pos 0.119871 | Loss v 0.000424 | Compact 6.486100 | SPP 0.000000 | Energy 1.590836 | Grad 0.1713 | LR 0.001000
[2025-12-22 03:42:55,253::train::INFO] [Train] Iter 74000 | Loss 0.652015 | Loss pos 0.548169 | Loss v 0.000587 | Compact 15.060553 | SPP 0.000000 | Energy 1.057159 | Grad 0.4135 | LR 0.001000
[2025-12-22 03:48:51,235::train::INFO] [Validate] Iter 74000 | Loss 0.791845 | Loss pos 0.708796 | Loss v 0.586889 e-3 | Avg atom auroc 0.943732 | Compact 8.120114 | SPP 0.000000
[2025-12-22 03:48:51,251::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 03:49:22,149::train::INFO] [Train] Iter 74200 | Loss 0.695173 | Loss pos 0.592117 | Loss v 0.000812 | Compact 7.272974 | SPP 0.000000 | Energy 0.750997 | Grad 0.8499 | LR 0.001000
[2025-12-22 03:49:52,919::train::INFO] [Train] Iter 74400 | Loss 0.445628 | Loss pos 0.348761 | Loss v 0.000681 | Compact 9.587381 | SPP 0.000000 | Energy 0.994681 | Grad 0.2200 | LR 0.001000
[2025-12-22 03:50:23,810::train::INFO] [Train] Iter 74600 | Loss 0.427343 | Loss pos 0.374108 | Loss v 0.000245 | Compact 9.583430 | SPP 0.000000 | Energy 1.165168 | Grad 0.2968 | LR 0.001000
[2025-12-22 03:50:54,751::train::INFO] [Train] Iter 74800 | Loss 0.673829 | Loss pos 0.598473 | Loss v 0.000524 | Compact 7.658584 | SPP 0.000000 | Energy 1.026004 | Grad 0.7072 | LR 0.001000
[2025-12-22 03:51:25,614::train::INFO] [Train] Iter 75000 | Loss 0.484898 | Loss pos 0.413583 | Loss v 0.000516 | Compact 6.558804 | SPP 0.000000 | Energy 0.660825 | Grad 0.4809 | LR 0.001000
[2025-12-22 03:51:56,427::train::INFO] [Train] Iter 75200 | Loss 0.173056 | Loss pos 0.128888 | Loss v 0.000101 | Compact 11.359272 | SPP 0.000000 | Energy 0.868157 | Grad 0.2554 | LR 0.001000
[2025-12-22 03:52:27,796::train::INFO] [Train] Iter 75400 | Loss 0.763751 | Loss pos 0.703203 | Loss v 0.000494 | Compact 3.722547 | SPP 0.000000 | Energy 0.647581 | Grad 0.4675 | LR 0.001000
[2025-12-22 03:52:59,298::train::INFO] [Train] Iter 75600 | Loss 1.261556 | Loss pos 1.199519 | Loss v 0.000483 | Compact 4.582249 | SPP 0.000000 | Energy 0.756702 | Grad 0.4225 | LR 0.001000
[2025-12-22 03:53:31,267::train::INFO] [Train] Iter 75800 | Loss 0.628307 | Loss pos 0.516475 | Loss v 0.000933 | Compact 6.178379 | SPP 0.000000 | Energy 1.110281 | Grad 0.6707 | LR 0.001000
[2025-12-22 03:54:02,937::train::INFO] [Train] Iter 76000 | Loss 0.543220 | Loss pos 0.467748 | Loss v 0.000549 | Compact 6.868219 | SPP 0.000000 | Energy 0.707082 | Grad 0.3412 | LR 0.001000
[2025-12-22 03:59:55,787::train::INFO] [Validate] Iter 76000 | Loss 0.788322 | Loss pos 0.706723 | Loss v 0.573390 e-3 | Avg atom auroc 0.944649 | Compact 8.086424 | SPP 0.000000
[2025-12-22 03:59:55,800::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 04:00:27,160::train::INFO] [Train] Iter 76200 | Loss 0.349395 | Loss pos 0.272940 | Loss v 0.000497 | Compact 8.903667 | SPP 0.000000 | Energy 0.837763 | Grad 0.3564 | LR 0.001000
[2025-12-22 04:00:57,716::train::INFO] [Train] Iter 76400 | Loss 0.555831 | Loss pos 0.456167 | Loss v 0.000721 | Compact 9.196509 | SPP 0.000000 | Energy 0.728822 | Grad 0.7329 | LR 0.001000
[2025-12-22 04:01:29,009::train::INFO] [Train] Iter 76600 | Loss 0.198310 | Loss pos 0.121001 | Loss v 0.000371 | Compact 13.414993 | SPP 0.000000 | Energy 0.760464 | Grad 0.3865 | LR 0.001000
[2025-12-22 04:02:00,218::train::INFO] [Train] Iter 76800 | Loss 0.606170 | Loss pos 0.535554 | Loss v 0.000425 | Compact 9.387234 | SPP 0.000000 | Energy 1.021818 | Grad 0.5070 | LR 0.001000
[2025-12-22 04:02:31,508::train::INFO] [Train] Iter 77000 | Loss 0.758022 | Loss pos 0.709866 | Loss v 0.000400 | Compact 2.729314 | SPP 0.000000 | Energy 0.585643 | Grad 0.5497 | LR 0.001000
[2025-12-22 04:03:02,926::train::INFO] [Train] Iter 77200 | Loss 0.459723 | Loss pos 0.381446 | Loss v 0.000377 | Compact 13.522379 | SPP 0.000000 | Energy 1.334611 | Grad 0.1272 | LR 0.001000
[2025-12-22 04:03:34,207::train::INFO] [Train] Iter 77400 | Loss 0.807352 | Loss pos 0.747272 | Loss v 0.000358 | Compact 8.090127 | SPP 0.000000 | Energy 0.850396 | Grad 0.2860 | LR 0.001000
[2025-12-22 04:04:05,503::train::INFO] [Train] Iter 77600 | Loss 0.892148 | Loss pos 0.834629 | Loss v 0.000329 | Compact 8.218953 | SPP 0.000000 | Energy 1.030333 | Grad 0.5039 | LR 0.001000
[2025-12-22 04:04:36,481::train::INFO] [Train] Iter 77800 | Loss 0.711009 | Loss pos 0.646076 | Loss v 0.000076 | Compact 19.126196 | SPP 0.000000 | Energy 0.966282 | Grad 0.1819 | LR 0.001000
[2025-12-22 04:05:07,484::train::INFO] [Train] Iter 78000 | Loss 0.625347 | Loss pos 0.483646 | Loss v 0.000916 | Compact 16.684402 | SPP 0.000000 | Energy 1.034980 | Grad 0.2715 | LR 0.001000
[2025-12-22 04:11:02,990::train::INFO] [Validate] Iter 78000 | Loss 0.793756 | Loss pos 0.713406 | Loss v 0.561336 e-3 | Avg atom auroc 0.945793 | Compact 8.072289 | SPP 0.000000
[2025-12-22 04:11:03,006::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 04:11:34,497::train::INFO] [Train] Iter 78200 | Loss 0.531955 | Loss pos 0.439525 | Loss v 0.000824 | Compact 3.359116 | SPP 0.000000 | Energy 0.626578 | Grad 0.2884 | LR 0.001000
[2025-12-22 04:12:05,753::train::INFO] [Train] Iter 78400 | Loss 0.575256 | Loss pos 0.481114 | Loss v 0.000828 | Compact 3.788391 | SPP 0.000000 | Energy 0.594828 | Grad 0.3618 | LR 0.001000
